F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,Number of Defects
7,4,4,12,6,51,221,10,3,1,9,4
8,3,12,5,4,51,294,10,3,0,13,4
7,4,3,14,5,51,189,10,3,1,10,5
6,2,3,6,5,51,139,10,3,1,11,4
7,4,3,2,5,51,189,10,3,1,11,4
7,2,4,7,5,51,125,10,3,0,11,5
6,3,2,18,6,51,190,10,3,0,9,4
6,3,2,18,6,51,190,10,3,0,9,4
7,3,3,10,4,51,166,10,3,0,12,4
7,3,3,7,6,51,215,10,3,1,10,3
7,3,3,12,5,51,149,10,3,1,10,4
7,3,3,12,5,51,149,10,3,1,10,4
7,3,3,12,5,51,149,10,3,1,10,4
6,2,3,12,5,51,133,10,3,0,11,4
6,3,2,8,5,51,182,10,3,0,10,3
6,3,2,8,5,51,182,10,3,0,10,3
6,2,2,1,5,51,131,10,3,0,11,3
6,3,2,13,4,51,150,10,3,0,11,4
6,5,2,15,5,51,183,10,3,1,11,3
6,4,5,8,5,51,202,10,3,1,10,4
7,4,4,7,19,52,151,10,3,0,9,3
7,4,6,12,4,52,152,10,3,0,9,4
7,4,6,12,4,52,152,10,3,0,9,4
7,3,4,14,6,52,192,10,3,0,9,3
7,3,4,14,6,52,192,10,3,0,9,3
7,3,2,13,5,52,204,10,3,0,9,3
7,3,2,13,5,52,204,10,3,0,9,3
6,3,3,18,5,52,168,10,3,0,9,3
7,3,3,8,5,52,177,10,3,0,9,4
8,3,3,2,5,52,195,10,3,1,11,4
8,2,3,2,5,52,190,10,3,1,11,4
7,2,3,9,5,52,242,10,3,1,11,4
7,2,3,9,5,52,242,10,3,1,11,4
7,3,3,3,6,52,173,10,3,0,10,5
7,2,8,1,14,52,123,10,3,0,9,4
6,3,3,6,4,52,155,10,3,0,9,4
6,3,3,6,4,52,155,10,3,0,9,4
7,2,3,8,5,52,183,10,3,0,9,3
6,3,3,6,4,52,155,10,3,0,9,4
7,3,4,2,4,52,165,10,3,0,12,5
9,2,4,6,5,52,159,10,3,0,10,4
7,3,3,12,6,52,181,10,4,0,10,4
8,2,7,18,4,52,187,10,3,0,9,3
8,2,5,9,4,52,163,10,3,0,11,4
6,3,7,8,5,52,209,10,3,0,9,4
6,3,7,8,5,52,209,10,3,0,9,4
9,2,5,10,5,52,195,10,3,0,10,4
7,3,5,8,5,52,220,10,3,0,9,3
7,2,6,1,13,52,136,10,3,0,9,3
7,2,4,11,5,52,171,10,4,1,10,3
7,3,5,1,14,52,148,10,3,0,9,4
8,2,3,2,3,52,119,10,3,0,13,4
8,2,3,2,3,52,119,10,3,0,13,4
7,3,4,8,5,52,183,10,3,1,9,3
7,3,4,8,5,52,183,10,3,1,9,3
8,2,7,12,4,52,148,10,3,0,9,3
7,3,4,6,5,52,172,10,3,1,10,4
7,2,5,8,5,52,196,10,3,0,9,4
7,2,5,8,5,52,196,10,3,0,9,4
8,3,3,1,2,52,148,10,3,0,12,3
8,3,3,1,2,52,148,10,3,0,12,3
6,2,3,1,4,52,103,10,4,0,11,3
6,2,3,1,4,52,103,10,4,0,11,3
8,3,4,12,4,52,154,10,3,0,12,4
8,3,4,12,4,52,154,10,3,0,12,4
7,3,4,8,6,52,192,10,3,1,10,4
7,1,5,4,4,52,131,10,3,1,11,4
7,4,3,14,5,52,189,10,3,1,10,4
7,4,3,14,5,52,189,10,3,1,10,4
7,4,3,14,5,52,189,10,3,1,10,4
7,4,3,14,5,52,189,10,3,1,10,4
7,3,5,8,5,52,188,10,3,1,9,3
6,3,3,8,5,52,183,10,3,1,10,3
9,3,3,5,2,52,99,10,3,0,11,3
6,3,3,8,5,52,183,10,3,1,10,3
7,3,4,8,5,52,171,10,3,1,10,3
6,3,3,4,4,52,158,10,3,0,11,5
6,3,3,4,4,52,158,10,3,0,11,5
6,3,3,4,4,52,158,10,3,0,11,5
6,3,5,8,5,52,196,10,3,0,10,3
7,3,5,8,5,52,191,10,3,0,10,4
6,3,5,8,5,52,196,10,3,0,10,3
7,3,3,12,4,52,139,10,3,1,10,4
7,3,3,7,5,52,207,10,3,0,9,3
7,3,3,7,5,52,207,10,3,0,9,3
7,3,3,7,5,52,207,10,3,0,9,3
8,2,4,13,3,52,151,10,3,1,10,4
8,2,4,13,3,52,151,10,3,1,10,4
7,3,2,6,6,52,203,10,3,0,10,4
6,2,3,1,4,52,184,10,3,0,11,4
4,5,1,5,4,52,97,10,3,0,12,5
6,3,4,9,6,52,164,10,3,0,10,3
6,3,4,9,6,52,164,10,3,0,10,3
8,3,3,11,5,53,158,10,3,0,10,5
9,2,6,16,6,53,282,10,3,1,9,3
6,3,3,13,5,53,120,10,3,0,9,4
6,3,3,13,5,53,106,10,3,0,9,4
6,2,3,1,4,53,168,10,3,0,10,4
7,5,3,13,5,53,236,10,3,1,10,3
6,2,3,6,4,53,155,10,4,0,11,4
7,3,4,20,7,53,195,10,3,0,9,3
7,3,3,2,5,53,180,10,3,1,11,4
7,3,4,13,7,53,178,10,3,0,9,4
7,3,4,13,7,53,178,10,3,0,9,4
7,3,4,13,7,53,178,10,3,0,9,4
7,3,4,13,7,53,178,10,3,0,9,4
6,2,2,12,4,53,165,10,3,0,10,3
7,1,3,8,5,53,189,10,3,0,9,3
8,2,5,14,4,53,141,10,3,0,9,4
8,2,5,10,4,53,154,10,3,0,11,4
6,3,5,7,5,53,206,10,3,0,9,4
6,3,5,7,5,53,206,10,3,0,9,4
6,4,5,13,5,53,243,10,3,0,9,4
7,3,5,8,5,53,217,10,3,0,9,3
6,3,4,12,5,53,197,10,3,1,10,4
7,3,4,11,5,53,247,10,3,1,9,4
8,3,7,8,4,53,166,10,3,0,9,4
8,3,7,8,4,53,166,10,3,0,9,4
8,3,7,8,4,53,166,10,3,0,9,4
7,3,6,17,6,53,238,10,3,1,9,4
7,3,6,17,6,53,238,10,3,1,9,4
8,2,4,9,4,53,186,10,3,1,10,5
8,2,3,14,6,53,213,10,3,0,9,6
8,2,3,14,6,53,213,10,3,0,9,6
8,2,3,14,6,53,213,10,3,0,9,6
8,2,3,14,6,53,213,10,3,0,9,6
8,2,3,14,6,53,213,10,3,0,9,6
8,2,3,14,6,53,213,10,3,0,9,6
7,2,2,8,5,53,176,10,3,0,10,3
8,2,3,11,5,53,145,10,3,0,10,4
7,3,2,8,5,53,187,10,3,1,10,3
7,3,2,8,5,53,187,10,3,1,10,3
7,2,3,2,6,53,150,10,3,1,10,5
7,2,4,11,5,53,154,10,4,1,10,4
7,2,4,11,5,53,154,10,4,1,10,4
8,3,3,11,4,53,202,10,3,1,10,4
7,3,4,12,5,53,198,10,3,1,10,3
8,3,8,12,4,53,161,10,3,0,9,3
6,2,3,11,5,53,149,10,3,0,11,3
8,3,3,8,2,53,209,10,3,0,11,4
8,2,3,7,3,53,160,10,3,0,11,4
8,2,3,7,3,53,160,10,3,0,11,4
8,2,7,10,4,53,151,10,3,0,9,3
6,1,3,1,3,53,138,10,3,0,12,5
6,1,3,1,3,53,138,10,3,0,12,5
6,3,4,8,5,53,206,10,3,0,9,4
7,2,3,2,4,53,161,10,3,0,10,4
7,2,3,2,4,53,161,10,3,0,10,4
7,3,1,1,4,53,141,10,3,0,10,3
6,2,3,14,4,53,134,10,3,0,11,4
6,2,3,14,4,53,134,10,3,0,11,4
7,3,5,8,4,53,202,10,3,0,10,3
7,3,3,12,4,53,133,10,3,1,10,4
6,2,2,7,3,53,172,10,3,1,11,4
7,2,4,5,5,53,143,10,3,1,11,5
7,2,4,5,5,53,143,10,3,1,11,5
6,2,3,17,5,53,139,10,3,0,11,4
6,4,2,3,5,53,173,10,3,0,10,3
6,3,3,8,5,53,180,10,3,1,10,3
6,3,3,8,5,53,180,10,3,1,10,3
6,3,3,8,5,53,180,10,3,1,10,3
6,2,3,15,5,53,125,10,3,1,9,4
5,3,4,11,3,53,140,10,3,0,12,4
5,3,4,11,3,53,140,10,3,0,12,4
6,4,5,8,6,53,177,10,3,0,10,3
7,4,6,12,5,54,155,10,3,0,9,3
7,4,6,12,5,54,155,10,3,0,9,3
7,3,3,9,5,54,210,10,3,1,9,2
7,3,2,8,5,54,214,10,3,0,9,3
7,3,2,8,5,54,214,10,3,0,9,3
7,5,3,13,4,54,221,10,3,1,10,4
6,2,3,15,5,54,162,10,3,1,10,4
7,3,5,14,6,54,197,10,3,0,9,3
6,3,3,2,3,54,126,10,3,1,13,6
7,5,4,12,5,54,245,10,3,1,9,4
7,1,3,9,4,54,141,10,3,0,9,4
7,3,5,17,5,54,200,10,3,0,10,4
8,3,5,15,5,54,171,10,3,1,9,3
8,3,5,15,5,54,171,10,3,1,9,3
6,4,3,13,5,54,201,10,3,0,9,3
7,1,4,1,5,54,134,10,3,1,10,5
7,2,3,7,2,54,188,10,3,0,11,6
8,2,3,9,4,54,191,10,3,1,10,4
8,2,3,9,4,54,191,10,3,1,10,4
6,1,5,5,5,54,164,10,4,0,11,4
6,2,7,12,5,54,168,10,4,1,10,3
6,2,7,12,5,54,168,10,4,1,10,3
7,3,5,8,5,54,191,10,3,0,10,4
7,3,2,9,5,54,198,10,3,0,10,3
7,3,3,8,5,54,202,10,3,0,9,3
7,3,3,8,5,54,202,10,3,0,9,3
7,2,3,7,4,54,127,10,3,0,12,5
7,3,4,8,5,54,180,10,3,0,9,3
7,3,4,8,5,54,180,10,3,0,9,3
7,4,3,14,4,54,177,10,3,1,9,4
7,3,2,7,5,54,190,10,3,0,9,3
6,3,4,7,5,54,201,10,3,0,10,4
9,3,3,3,5,54,174,10,3,0,9,4
8,2,6,13,3,54,170,10,3,1,9,3
6,2,2,12,5,54,145,10,3,0,9,4
5,3,3,4,3,54,173,10,3,0,13,5
6,3,4,8,5,54,208,10,3,0,9,3
7,2,4,15,5,54,120,10,3,0,10,4
6,3,4,8,5,54,208,10,3,0,9,3
7,4,4,2,4,54,201,10,3,1,11,3
7,3,5,8,5,54,184,10,3,0,9,3
7,2,3,13,5,54,136,10,3,0,11,4
7,2,3,10,5,54,219,10,3,0,9,3
7,3,3,5,3,54,128,10,3,0,12,5
7,2,3,12,4,54,137,10,3,0,11,4
5,3,5,6,4,54,155,10,3,0,13,6
7,3,5,8,4,54,200,10,3,0,10,3
6,3,4,8,4,54,201,10,3,0,10,3
6,2,3,17,6,54,135,10,3,0,11,3
9,2,3,1,4,54,110,10,3,1,11,5
7,4,2,12,4,54,159,10,3,1,10,4
6,2,3,12,4,54,135,10,3,0,11,3
6,2,3,12,5,54,133,10,3,0,11,4
7,4,2,10,6,54,166,10,3,0,10,3
7,4,2,10,6,54,166,10,3,0,10,3
7,3,3,12,5,54,160,10,3,1,10,4
6,3,3,5,4,54,170,10,3,1,11,4
6,4,2,13,3,54,136,10,3,0,11,4
6,2,4,10,4,54,140,10,3,0,9,3
6,2,4,10,4,54,140,10,3,0,9,3
7,3,4,8,3,54,216,10,3,0,13,4
7,4,6,11,4,55,156,10,3,0,9,4
7,4,6,11,4,55,156,10,3,0,9,4
6,2,2,12,5,55,164,10,3,0,9,3
7,3,2,8,3,55,203,10,3,1,9,3
7,3,3,9,5,55,211,10,3,1,9,4
7,3,3,16,5,55,196,10,3,1,9,3
6,3,2,9,4,55,152,10,3,0,9,3
6,3,2,9,4,55,152,10,3,0,9,3
7,2,4,14,6,55,194,10,3,0,9,4
7,2,4,14,6,55,194,10,3,0,9,4
7,2,4,14,6,55,194,10,3,0,9,4
7,2,4,14,6,55,194,10,3,0,9,4
7,3,4,15,4,55,195,10,3,1,10,4
6,3,3,12,5,55,170,10,3,0,9,4
7,3,3,18,5,55,252,10,3,1,9,3
7,2,5,11,3,55,227,10,3,1,10,3
6,6,3,4,4,55,152,10,3,0,12,4
7,1,4,1,5,55,136,10,3,1,10,5
7,2,5,19,6,55,247,10,3,1,9,3
6,3,3,13,5,55,204,10,3,0,10,4
8,3,10,18,5,55,205,10,3,0,10,3
8,3,5,19,5,55,243,10,3,0,9,3
7,2,3,12,5,55,177,10,4,0,10,4
8,4,6,14,5,55,190,10,3,1,9,4
8,4,6,14,5,55,190,10,3,1,9,4
7,2,4,15,5,55,191,10,3,1,9,4
7,2,4,15,5,55,191,10,3,1,9,4
6,2,3,1,4,55,130,10,3,0,11,4
8,3,5,8,5,55,223,10,3,1,11,4
7,3,3,14,6,55,205,10,3,0,9,5
7,3,3,14,6,55,205,10,3,0,9,5
7,3,3,14,6,55,205,10,3,0,9,5
7,3,3,14,6,55,205,10,3,0,9,5
7,2,2,5,6,55,152,10,3,0,9,4
8,2,3,19,3,55,130,10,3,0,12,3
6,3,2,8,5,55,191,10,3,0,9,3
6,2,4,16,4,55,158,10,3,0,11,3
7,3,1,2,3,55,144,10,3,0,10,3
7,2,3,15,5,55,136,10,3,1,9,3
7,3,5,6,5,55,182,10,3,0,9,4
8,2,3,12,4,55,140,10,3,0,10,4
6,1,3,1,4,55,145,10,3,0,11,5
7,3,4,7,5,55,178,10,3,0,9,3
7,2,3,1,3,55,108,10,3,1,12,5
8,4,5,12,8,55,170,10,3,1,9,3
7,3,3,12,5,55,173,10,3,1,10,3
7,3,3,12,5,55,173,10,3,1,10,3
7,3,3,12,5,55,173,10,3,1,10,3
7,3,3,12,5,55,173,10,3,1,10,3
7,6,3,11,6,55,193,10,3,0,9,3
6,2,5,23,12,55,122,10,3,0,13,3
6,3,3,8,5,55,230,10,3,0,10,3
6,3,4,11,5,55,149,10,3,1,11,5
6,3,4,11,5,55,149,10,3,1,11,5
6,3,4,11,5,55,149,10,3,1,11,5
6,3,4,11,5,55,149,10,3,1,11,5
6,3,3,13,5,55,161,10,3,1,10,3
6,3,3,13,5,55,161,10,3,1,10,3
7,3,3,9,5,56,245,10,3,1,10,4
8,2,5,11,5,56,137,10,3,0,10,3
7,3,4,8,2,56,177,10,3,0,12,4
7,3,4,8,2,56,177,10,3,0,12,4
8,3,6,11,4,56,153,10,3,0,9,4
8,3,6,11,4,56,153,10,3,0,9,4
6,4,3,7,4,56,244,10,3,1,10,4
8,1,3,2,5,56,189,10,3,1,10,4
7,3,3,16,5,56,197,10,3,0,10,3
6,1,3,6,4,56,158,10,4,0,11,4
6,1,3,6,4,56,190,10,4,0,11,5
7,3,7,14,5,56,162,10,3,0,9,3
7,6,0,3,3,56,122,10,3,0,12,3
8,3,4,5,4,56,178,10,3,0,12,4
7,3,2,9,6,56,215,10,3,0,9,3
7,3,2,9,6,56,215,10,3,0,9,3
7,3,3,8,5,56,209,10,3,0,9,3
7,2,3,15,7,56,173,10,3,0,9,4
7,2,3,15,7,56,173,10,3,0,9,4
7,2,5,14,5,56,189,10,3,1,9,4
7,3,1,1,4,56,145,10,3,0,10,3
7,3,5,11,3,56,212,10,3,1,10,4
8,2,7,13,4,56,160,10,3,0,9,3
6,2,3,1,2,56,115,10,3,1,12,4
6,2,3,1,2,56,115,10,3,1,12,4
7,2,2,10,12,56,178,10,3,0,10,4
7,2,2,10,12,56,178,10,3,0,10,4
7,2,4,8,4,56,187,10,3,0,9,3
7,2,4,7,4,56,189,10,3,0,9,4
7,2,4,7,4,56,189,10,3,0,9,4
6,2,3,16,4,56,142,10,3,0,11,3
6,3,3,5,3,56,140,10,3,0,13,6
6,3,3,5,3,56,140,10,3,0,13,6
7,2,3,10,4,56,157,10,3,1,10,4
6,3,4,6,5,56,152,10,3,1,11,4
6,3,4,6,5,56,152,10,3,1,11,4
7,5,2,12,5,56,171,10,3,1,10,4
7,2,5,18,5,56,183,10,3,1,9,4
6,2,5,18,5,56,183,10,3,1,9,4
6,3,3,10,6,56,131,10,3,0,11,4
7,1,3,16,6,56,116,10,3,0,10,5
6,3,5,2,5,56,189,10,3,0,10,3
7,3,5,13,6,57,196,10,3,1,9,3
6,2,3,13,5,57,170,10,3,0,9,3
7,3,2,8,5,57,210,10,3,0,9,3
7,1,3,12,5,57,146,10,3,0,9,4
6,3,5,11,5,57,206,10,3,1,9,3
7,2,5,4,5,57,166,10,3,1,11,4
6,3,4,8,4,57,213,10,3,0,10,3
7,4,4,12,4,57,220,10,3,1,9,3
6,3,3,13,5,57,205,10,3,0,10,3
6,3,3,13,5,57,206,10,3,0,10,4
7,3,4,14,4,57,182,10,3,1,9,5
7,4,3,4,2,57,119,10,3,0,13,7
6,3,4,9,4,57,173,10,3,0,9,3
6,7,5,13,5,57,222,10,3,1,9,4
7,2,5,2,5,57,187,10,4,1,10,4
8,3,2,10,5,57,191,10,3,0,9,4
8,3,2,10,5,57,191,10,3,0,9,4
7,2,2,5,5,57,161,10,3,1,11,4
7,3,3,8,5,57,202,10,3,0,10,3
6,2,3,12,7,57,158,10,4,0,9,4
8,4,5,13,4,57,184,10,3,0,9,4
8,2,3,8,4,57,176,10,3,1,10,3
7,3,3,5,5,57,189,10,3,1,10,3
8,5,3,10,5,57,205,10,3,0,9,3
8,5,3,10,5,57,205,10,3,0,9,3
7,3,2,8,4,57,200,10,3,0,9,4
7,3,2,8,4,57,200,10,3,0,9,4
6,3,1,2,4,57,163,10,3,1,11,4
6,2,3,14,4,57,135,10,3,0,11,3
6,4,3,3,5,57,128,10,3,0,13,4
6,3,3,4,4,57,135,10,3,0,12,4
6,3,4,17,4,57,170,10,3,1,9,4
6,3,4,17,4,57,170,10,3,1,9,4
7,1,5,4,3,57,124,10,3,1,11,5
6,2,3,4,5,57,151,10,3,0,11,4
6,2,3,4,5,57,151,10,3,0,11,4
6,2,2,2,5,57,135,10,3,0,10,3
6,4,2,5,12,57,181,10,3,0,10,4
8,3,3,9,2,57,156,10,3,0,11,5
6,2,2,11,5,57,159,10,3,1,9,3
7,4,2,15,4,57,201,10,3,1,9,3
7,3,5,11,4,57,137,10,3,1,9,4
7,3,5,11,4,57,137,10,3,1,9,4
7,3,4,8,5,57,168,10,3,0,10,3
8,2,5,10,6,58,135,10,3,0,10,4
7,2,6,1,13,58,140,10,3,0,9,5
8,4,5,14,4,58,166,10,3,1,9,3
8,4,5,14,4,58,166,10,3,1,9,3
6,3,3,7,4,58,205,10,3,0,10,3
7,3,7,10,4,58,160,10,3,0,9,3
7,3,7,10,4,58,160,10,3,0,9,3
7,2,7,1,14,58,150,10,3,0,9,3
7,4,1,1,5,58,144,10,3,0,10,3
7,3,1,1,4,58,147,10,3,0,10,3
7,3,3,2,4,58,178,10,3,1,11,4
7,3,4,12,4,58,223,10,3,1,10,3
8,3,6,12,5,58,164,10,3,0,9,2
8,3,6,11,4,58,179,10,3,0,9,2
6,7,6,13,6,58,252,10,3,0,9,3
7,3,3,16,4,58,201,10,3,1,9,3
6,3,4,8,5,58,215,10,3,0,10,4
6,3,4,8,5,58,215,10,3,0,10,4
7,3,3,16,3,58,185,10,3,1,9,4
8,2,3,7,5,58,152,10,3,0,10,4
8,2,3,7,5,58,152,10,3,0,10,4
5,3,3,5,3,58,178,10,3,0,13,5
5,3,3,5,3,58,178,10,3,0,13,5
6,2,4,12,5,58,130,10,3,0,11,3
6,3,4,17,4,58,173,10,3,1,9,4
6,3,5,7,5,58,176,10,3,1,10,3
6,3,5,7,5,58,176,10,3,1,10,3
6,3,5,7,5,58,176,10,3,1,10,3
6,3,5,7,5,58,176,10,3,1,10,3
7,3,4,7,5,58,200,10,3,0,9,4
6,2,2,21,4,58,184,10,3,1,9,4
8,4,5,12,9,58,181,10,3,1,9,3
7,4,3,10,7,58,170,10,3,0,9,3
6,3,3,11,5,58,116,10,3,1,10,4
7,3,3,2,4,58,138,10,3,0,12,5
6,2,4,5,4,58,140,10,3,1,11,4
6,4,5,8,5,58,180,10,3,0,10,4
7,4,4,13,4,59,241,10,3,1,9,3
7,3,5,11,5,59,234,10,3,1,10,3
7,3,5,18,5,59,182,10,3,1,10,3
6,3,5,2,5,59,153,10,3,1,10,3
7,5,4,17,8,59,222,10,3,1,9,3
7,2,4,15,5,59,178,10,3,1,10,5
7,2,4,15,5,59,178,10,3,1,10,5
8,4,5,14,4,59,169,10,3,1,9,3
7,1,3,5,6,59,144,10,4,0,9,5
6,2,4,2,3,59,148,10,3,1,11,3
6,3,5,7,4,59,234,10,3,0,9,3
8,3,7,8,4,59,160,10,3,1,10,4
7,3,5,24,6,59,235,10,3,0,9,3
8,2,3,11,4,59,186,10,3,1,10,4
8,2,3,11,4,59,186,10,3,1,10,4
7,3,3,13,5,59,173,10,3,0,10,3
7,2,2,9,4,59,188,10,3,0,10,3
7,4,2,15,5,59,240,10,3,0,9,3
8,3,4,10,5,59,209,10,3,1,10,4
7,2,4,7,4,59,188,10,3,1,9,4
7,2,3,10,5,59,143,10,3,0,11,4
7,2,3,12,5,59,140,10,3,0,11,3
6,2,3,13,5,59,150,10,3,0,9,3
7,3,5,7,5,59,183,10,3,0,9,3
6,3,3,12,4,59,196,10,3,0,9,4
6,4,3,18,6,59,198,10,3,0,9,3
7,3,4,7,5,59,194,10,3,0,9,3
7,3,4,7,5,59,194,10,3,0,9,3
7,2,3,6,3,59,128,10,3,1,12,6
7,2,3,6,3,59,128,10,3,1,12,6
7,3,3,1,3,59,145,10,3,1,12,4
7,4,2,13,3,59,186,10,3,0,9,3
7,4,2,13,3,59,186,10,3,0,9,3
7,4,2,13,3,59,186,10,3,0,9,3
7,4,2,13,3,59,186,10,3,0,9,3
8,2,3,1,5,59,113,10,3,1,11,4
6,2,2,10,5,59,140,10,3,0,10,4
7,5,3,13,5,59,195,10,3,1,11,4
6,4,5,1,5,59,210,10,3,1,10,3
6,3,3,3,4,60,162,10,3,0,11,4
7,2,3,10,5,60,137,10,3,0,10,4
7,2,4,17,4,60,171,10,3,1,9,4
7,2,4,17,4,60,171,10,3,1,9,4
6,3,2,18,4,60,167,10,3,0,9,3
7,3,4,15,3,60,181,10,3,1,9,5
7,3,4,15,3,60,181,10,3,1,9,5
6,2,5,12,5,60,211,10,3,1,9,3
7,2,4,10,4,60,149,10,3,1,10,5
7,3,3,5,17,60,166,10,3,0,9,3
6,3,3,8,5,60,206,10,3,0,10,4
6,3,4,7,5,60,221,10,3,0,9,4
8,2,4,2,5,60,173,10,3,1,11,5
8,2,4,8,4,60,163,10,3,0,10,4
6,2,2,2,5,60,189,10,4,1,10,4
6,2,2,2,5,60,189,10,4,1,10,4
7,2,4,2,3,60,156,10,3,0,11,4
9,2,4,15,5,60,184,10,3,1,9,4
9,2,4,15,5,60,184,10,3,1,9,4
8,3,6,12,5,60,177,10,3,0,9,3
7,3,3,13,4,60,221,10,3,1,9,3
6,3,2,8,4,60,198,10,3,0,9,3
7,3,4,7,4,60,207,10,3,0,10,4
7,2,2,5,4,60,196,10,3,1,10,2
7,3,5,6,4,60,184,10,3,1,9,4
7,1,6,7,6,60,150,10,3,0,9,4
6,2,1,1,4,60,247,10,3,0,10,4
7,3,4,8,4,60,196,10,3,0,9,3
7,3,4,8,4,60,196,10,3,0,9,3
6,4,1,1,4,60,172,10,3,1,11,3
7,4,3,8,6,60,160,10,3,0,12,4
7,4,3,8,6,60,160,10,3,0,12,4
6,3,3,7,21,60,154,10,3,0,9,4
6,2,3,13,5,60,143,10,3,0,11,4
8,4,6,14,5,60,134,10,3,0,9,3
6,3,3,8,21,60,150,10,3,0,9,3
6,2,4,8,5,60,150,10,3,0,9,4
7,3,3,13,4,60,168,10,3,1,10,3
7,3,3,13,4,60,168,10,3,1,10,3
5,5,2,2,4,60,148,10,3,0,12,4
7,3,5,13,5,61,165,10,3,0,9,4
7,3,5,13,5,61,156,10,3,0,9,4
7,3,2,1,5,61,183,10,3,0,9,3
6,3,5,2,5,61,154,10,3,1,10,4
6,3,3,5,24,61,174,10,3,0,9,3
7,3,3,11,4,61,222,10,3,1,9,4
7,2,6,1,14,61,144,10,3,0,9,5
6,3,5,7,5,61,222,10,3,0,9,3
6,3,5,7,5,61,222,10,3,0,9,3
6,3,4,7,4,61,230,10,3,0,9,3
6,3,5,12,4,61,212,10,3,1,10,4
6,3,4,7,5,61,216,10,3,0,9,3
7,3,2,7,4,61,220,10,3,0,10,3
7,3,5,16,4,61,171,10,3,0,9,4
8,6,7,17,4,61,228,10,3,1,9,3
8,2,5,8,5,61,209,10,3,0,11,5
7,2,7,2,5,61,182,10,4,1,11,4
7,3,5,7,5,61,206,10,3,0,9,4
6,5,4,1,5,61,197,10,3,0,9,3
6,5,4,1,5,61,197,10,3,0,9,3
7,3,4,10,7,61,180,10,3,1,9,2
6,3,2,8,4,61,195,10,3,0,9,3
7,3,3,2,4,61,181,10,3,1,11,4
8,3,3,8,5,61,204,10,3,1,10,4
7,5,3,11,3,61,224,10,3,1,10,4
7,3,4,8,4,61,219,10,3,1,9,3
7,4,2,16,7,61,186,10,3,0,9,3
7,3,5,8,5,61,189,10,3,0,9,3
7,3,5,8,5,61,189,10,3,0,9,3
6,3,5,11,4,61,183,10,3,1,10,4
6,2,3,4,4,61,134,10,3,1,11,5
7,3,3,2,4,61,171,10,3,1,13,5
6,2,2,4,4,61,152,10,3,1,11,5
6,4,2,6,12,61,183,10,3,0,10,3
6,4,2,6,12,61,172,10,3,0,10,4
7,2,3,12,4,61,152,10,3,1,11,5
6,2,2,12,4,61,155,10,3,1,9,4
6,2,4,1,5,61,146,10,3,1,11,4
8,4,5,12,9,61,183,10,3,0,9,3
6,3,3,10,4,61,125,10,3,0,10,4
7,4,4,12,4,61,248,10,3,1,10,3
7,4,4,12,4,61,248,10,3,1,10,3
8,4,5,12,6,61,177,10,3,1,9,3
6,2,3,2,3,61,134,10,3,1,12,5
6,2,3,2,3,61,134,10,3,1,12,5
6,3,5,7,5,61,186,10,3,0,10,3
8,3,5,13,4,61,148,10,3,0,9,4
6,4,5,12,4,61,210,10,3,1,10,4
6,2,5,10,4,61,132,10,3,0,9,4
7,3,5,13,4,62,182,10,3,0,9,3
6,5,3,4,7,62,207,10,3,1,10,3
7,3,3,12,4,62,240,10,3,0,9,4
7,4,5,12,4,62,163,10,3,0,9,3
7,4,5,12,4,62,163,10,3,0,9,3
7,3,1,1,4,62,138,10,3,0,10,4
8,3,5,15,4,62,204,10,3,1,10,3
8,3,5,15,4,62,204,10,3,1,10,3
7,3,5,14,4,62,204,10,3,1,9,3
7,3,4,9,5,62,178,10,3,0,9,3
7,2,4,15,4,62,153,10,3,0,9,3
6,3,5,12,5,62,210,10,3,1,10,3
6,3,5,6,5,62,172,10,3,0,9,4
8,2,6,17,5,62,213,10,3,1,9,4
8,7,7,18,4,62,233,10,3,1,9,2
8,2,4,2,3,62,180,10,3,1,13,6
7,3,5,8,5,62,217,10,3,0,9,4
8,3,6,8,4,62,180,10,3,0,9,3
8,4,2,7,4,62,150,10,3,0,10,4
6,3,4,7,5,62,209,10,3,1,10,4
6,3,4,7,5,62,209,10,3,1,10,4
7,2,3,16,5,62,153,10,3,0,11,3
7,2,3,2,4,62,178,10,3,0,10,3
7,3,3,16,5,62,227,10,3,1,10,3
6,3,3,4,3,62,140,10,3,1,11,4
6,3,3,7,21,62,156,10,3,0,9,3
7,2,3,3,3,62,148,10,3,1,11,5
7,3,5,13,5,62,163,10,3,0,9,4
7,3,5,13,5,62,163,10,3,0,9,4
7,3,5,13,5,62,152,10,3,0,9,4
7,2,4,3,17,63,158,10,3,0,9,4
7,2,4,3,17,63,157,10,3,0,9,4
6,5,3,4,6,63,206,10,3,1,10,2
7,2,4,1,3,63,143,10,3,0,11,4
6,3,4,13,5,63,229,10,3,0,9,3
7,2,3,2,4,63,149,10,3,1,11,3
7,2,3,2,4,63,149,10,3,1,11,3
6,2,3,13,6,63,162,10,4,0,9,3
6,2,3,7,4,63,236,10,3,0,9,4
8,2,4,10,4,63,162,10,3,0,10,4
8,2,3,10,4,63,201,10,3,1,10,4
7,4,2,14,5,63,229,10,3,1,9,4
7,3,3,8,4,63,212,10,3,0,10,4
6,1,4,1,4,63,146,10,3,1,11,5
6,1,4,1,4,63,146,10,3,1,11,5
6,1,4,1,4,63,146,10,3,1,11,5
